200	application/pdf	7068609	https://www.ohchr.org/sites/default/files/documents/publications/2022-06-29/Istanbul-Protocol_Rev2_EN.pdf
200	text/html; charset=ISO-8859-1	522346	https://www.pgdlisboa.pt/leis/lei_mostra_articulado.php?nid=1179&tabela=leis
200	text/html	255624	https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6214.htm
200	text/html	146201	https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6214compilado.htm
200	text/html	8627	https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12030.htm
200	text/html	1691185	https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13105.htm
200	text/html	242111	https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13146.htm
200	text/html	16892	https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13787.htm
200	text/html	28034	https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13876.htm
200	text/html	908608	https://www.planalto.gov.br/ccivil_03/decreto-lei/del3689compilado.htm
200	text/html	1531443	https://www.planalto.gov.br/ccivil_03/decreto-lei/del5452compilado.htm
200	text/html	1180938	https://www.planalto.gov.br/ccivil_03/decreto/D3048anexoii-iii-iv.htm
200	text/html	2390338	https://www.planalto.gov.br/ccivil_03/decreto/d3048.htm
200	text/html	35205	https://www.planalto.gov.br/ccivil_03/leis/2003/l10.666.htm
200	text/html	89989	https://www.planalto.gov.br/ccivil_03/leis/l6194.htm
200	text/html	755476	https://www.planalto.gov.br/ccivil_03/leis/l8213cons.htm
200	text/html	228460	https://www.planalto.gov.br/ccivil_03/leis/l8742.htm
200	text/html	153095	https://www.planalto.gov.br/ccivil_03/leis/l8742compilado.htm
200	text/html	17481	https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp142.htm
200	text/html	75141	https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp207.htm
200	text/html	15848	https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp211.htm
200	text/html	25796	https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10259.htm
200	text/html; charset=UTF-8	260641	https://www.policiapenal.go.gov.br/atos-normativos/atos-internos/portaria-conjunta-no-12-de-11-de-dezembo-de-2023.html
200	text/html; charset=utf-8	202044	https://www.psychiatry.org/psychiatrists/practice/dsm
200	text/html; charset=utf-8	200034	https://www.psychiatry.org/psychiatrists/practice/dsm/about-dsm
200	text/html; charset=utf-8	197810	https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/updates-to-dsm-5-tr-criteria-text
200	application/pdf	156641	https://www.saude.sc.gov.br/index.php/pt/legislacao/legislacao-geral/portarias/resolucao-n-487-de-15-de-fevereiro-de-2023/download
200	application/pdf	177404	https://www.stf.jus.br/arquivo/cms/noticiaNoticiaStf/anexo/Info_RE1469150FINAL.pdf
403	text/html; charset=UTF-8	5851	https://www.tandfonline.com/doi/full/10.1080/23279095.2022.2040025
200	text/html;charset=UTF-8	714321	https://www.tst.jus.br/en/nugep-sp/recursos-repetitivos/tabela-completa
200	text/html; charset=utf-8	88992	https://www.who.int/news/item/28-05-2019-burn-out-an-occupational-phenomenon-international-classification-of-diseases
200	text/html; charset=utf-8	91213	https://www.who.int/publications/i/item/9789240053052
200	text/html; charset=utf-8	89706	https://www.who.int/publications/i/item/measuring-health-and-disability-manual-for-who-disability-assessment-schedule-(-whodas-2.0)
200	text/html; charset=utf-8	97421	https://www.who.int/standards/classifications/international-classification-of-functioning-disability-and-health
